Any,Núm. Mes,Nom Mes,Regió Policial (RP),Àrea Bàsica Policial (ABP),Província,Comarca,Municipi,Tipus de lloc dels fets,Tipus de fet,Tipus de fet (Codi penal) o d’Infracció (altres lleis),Àmbit fet,Rol,Sexe,Edat,Nombre víctimes
2021,10,Octubre,RP  Metropolitana Nord,ABP Mollet del Vallès,Barcelona,Vallès Oriental,Resta municipis ABP Mollet del Vallès,Port - Embarcació,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,43,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Canet de Mar,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,44,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta municipis ABP Arenys de Mar,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Dona,41,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Arenys de Mar,Barcelona,Maresme,Resta municipis ABP Arenys de Mar,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Home,27,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,44,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Amenaces,LGTBI-fòbia,Víctima,Home,59,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Amenaces,LGTBI-fòbia,Víctima,Dona,23,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Nou Barris,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Casa adossada,Delicte,Amenaces,LGTBI-fòbia,Víctima,Dona,57,1
2021,10,Octubre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,18,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Sallent,Habitatge - Primera residència - Pis/apartament,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Home,29,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Habitatge - Primera residència - Pis/apartament,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,Dona,31,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Habitatge - Primera residència - Pis/apartament,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,Home,28,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Danys,Antisemita,Persona autora,Home,31,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sants-Montjuïc,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Danys,Orientació política,Víctima,Home,67,1
2021,10,Octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Lleida,Via pública urbana,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,31,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Resta municipis ABP Mataró,Establiments - Restauració - Bar Centre comercial,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,42,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Argentona,Establiments - Restauració - Bar Centre comercial,Delicte,Lesions,Ètnia/origen nacional/origen racial,Víctima,Home,39,1
2021,10,Octubre,RP Girona,ABP Baix Empordà - La Bisbal,Girona,Baix Empordà,la Bisbal d'Empordà,Habitatge - Primera residència - Casa adossada,Delicte,Contra exercici drets fonamentals i llibertats públiques,Orientació política,Víctima,Home,55,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Víctima,Dona,42,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Via pública urbana,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,13,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Via pública urbana,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,13,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Súria,Via pública urbana,Delicte,Amenaces,LGTBI-fòbia,Víctima,Home,11,1
2021,10,Octubre,RP Central,ABP Bages,Barcelona,Bages,Resta municipis ABP Bages,Via pública urbana,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,14,1
2021,10,Octubre,RP Girona,ABP Alt Empordà - Roses,Girona,Alt Empordà,Castelló d'Empúries,Establiments - Restauració - Bar Centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,38,1
2021,10,Octubre,RP Girona,ABP Alt Empordà - Roses,Girona,Alt Empordà,Castelló d'Empúries,Establiments - Restauració - Bar Centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,48,1
2021,10,Octubre,RP Girona,ABP Alt Empordà - Roses,Girona,Alt Empordà,Castelló d'Empúries,Establiments - Restauració - Bar Centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,30,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sarrià-Sant Gervasi,Barcelona,Barcelonès,Barcelona,Altres centres socials,Delicte,Amenaces,Orientació política,Víctima,Dona,37,1
2021,10,Octubre,RP Central,ABP Osona,Barcelona,Osona,Gurb,Via pública urbana,Delicte,Danys,Orientació política,Víctima,Home,45,1
2021,10,Octubre,RP Terres de l'Ebre,ABP Montsià,Tarragona,Montsià,Sant Jaume d'Enveja,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Víctima,Home,14,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Santa Maria de Palautordera,Establiments - centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Dona,15,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Santa Maria de Palautordera,Establiments - centre comercial,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,14,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Dona,35,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Víctima,Dona,38,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Terrassa,Barcelona,Vallès Occidental,Terrassa,Via pública urbana,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,35,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,34,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Habitatge - Primera residència - Pis/apartament,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Home,20,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Danys,LGTBI-fòbia,Víctima,Home,36,1
2021,10,Octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Garrigues,Juneda,Via pública urbana,Altres,Diligències informatives,Ètnia/origen nacional/origen racial,Víctima,Home,48,1
2021,10,Octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Garrigues,Resta municipis ABP Segrià - Garrigues - Pla d'Urgell,Via pública urbana,Altres,Diligències informatives,Ètnia/origen nacional/origen racial,Persona autora,Home,64,1
2021,10,Octubre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Habitatge - Primera residència - Casa aïllada,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,12,1
2021,10,Octubre,RP Metropolitana Sud,ABP l'Hospitalet de Llobregat,Barcelona,Barcelonès,l' Hospitalet de Llobregat,Habitatge - Primera residència - Casa aïllada,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Persona autora,Home,37,1
2021,10,Octubre,RP Ponent,ABP Segrià - Garrigues - Pla d'Urgell,Lleida,Segrià,Albatàrrec,Escola,Delicte,Amenaces,Orientació política,Víctima,Home,31,1
2021,10,Octubre,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Resta municipis ABP Segarra - Urgell,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Persona autora,Home,35,1
2021,10,Octubre,RP Ponent,ABP Segarra - Urgell,Lleida,Urgell,Bellpuig,Partit polític,Delicte,Danys,Ètnia/origen nacional/origen racial,Víctima,Home,51,1
2021,10,Octubre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Canyelles,Escola,Delicte,Amenaces,LGTBI-fòbia,Víctima,Home,41,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Pàrquing públic,Delicte,Injúria,LGTBI-fòbia,Persona autora,Dona,14,1
2021,10,Octubre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Pàrquing públic,Delicte,Injúria,LGTBI-fòbia,Víctima,Home,14,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Resta municipis ABP Granollers,Establiments - Discoteca,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,40,1
2021,10,Octubre,RP  Metropolitana Nord,ABP Granollers,Barcelona,Vallès Oriental,Llinars del Vallès,Establiments - Discoteca,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Dona,44,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Dona,23,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Dona,19,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Home,23,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Mataró,Barcelona,Maresme,Mataró,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,Home,26,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,53,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Víctima,Dona,32,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,60,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,57,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,18,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Boi de Llobregat,Barcelona,Baix Llobregat,Sant Boi de Llobregat,Transport públic - Renfe - Adif -Comboi,Delicte,Contra exercici drets fonamentals i llibertats públiques,Ètnia/origen nacional/origen racial,Persona autora,Home,27,1
2021,11,Novembre,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Casa aïllada,Delicte,Danys,Ètnia/origen nacional/origen racial,Persona autora,Home,60,1
2021,11,Novembre,RP Central,ABP Osona,Barcelona,Osona,Vic,Habitatge - Primera residència - Casa aïllada,Delicte,Danys,Ètnia/origen nacional/origen racial,Víctima,Home,15,1
2021,11,Novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Institut d'Educació,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Víctima,Dona,23,1
2021,11,Novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Institut d'Educació,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Víctima,Home,23,1
2021,11,Novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Institut d'Educació,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Persona autora,Home,39,1
2021,11,Novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Institut d'Educació,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Persona autora,Home,40,1
2021,11,Novembre,RP Camp de Tarragona,ABP Baix Penedès,Tarragona,Baix Penedès,el Vendrell,Institut d'Educació,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Persona autora,Home,30,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Castellar del Vallès,Via pública urbana,Delicte,Amenaces,Religiós,Persona autora,Home,42,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Castellar del Vallès,Via pública urbana,Delicte,Amenaces,Religiós,Víctima,Home,38,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Sabadell,Barcelona,Vallès Occidental,Sabadell,Via pública urbana,Delicte,Amenaces,Ètnia/origen nacional/origen racial,Víctima,Dona,18,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Home,16,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Badalona,Barcelona,Barcelonès,Badalona,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Víctima,Home,16,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Parcs/Jardins,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Home,13,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Santa Coloma de Gramenet,Barcelona,Barcelonès,Santa Coloma de Gramenet,Parcs/Jardins,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Home,14,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Instal·lació esportiva,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Home,33,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Instal·lació esportiva,Delicte,Contra exercici drets fonamentals i llibertats públiques,LGTBI-fòbia,Víctima,Dona,33,1
2021,11,Novembre,RP  Metropolitana Nord,ABP Rubí,Barcelona,Vallès Occidental,Sant Cugat del Vallès,Habitatge - Primera residència - Pis/apartament,Delicte,Estafes,LGTBI-fòbia,Víctima,Home,70,1
2021,11,Novembre,RP Central,ABP Osona,Barcelona,Osona,Manlleu,Habitatge - Escala/portal finca/replà,Delicte,Amenaces,LGTBI-fòbia,Víctima,Dona,24,1
2021,11,Novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Zona d'oci/lúdica,Delicte,Lesions,Ètnia/origen nacional/origen racial,Persona autora,Home,31,1
2021,11,Novembre,RP Central,ABP Bages,Barcelona,Bages,Manresa,Zona d'oci/lúdica,Delicte,Lesions,Ètnia/origen nacional/origen racial,Víctima,Dona,27,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Establiments - Discoteca,Altres,Diligències informatives,Discapacitat física/sensorial,Víctima,Home,38,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Eixample,Barcelona,Barcelonès,Barcelona,Establiments - Discoteca,Altres,Diligències informatives,Discapacitat física/sensorial,Persona autora,Home,28,1
2021,11,Novembre,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta municipis ABP Gironès - Pla de l'Estany,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,45,1
2021,11,Novembre,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta municipis ABP Gironès - Pla de l'Estany,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Dona,66,1
2021,11,Novembre,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Resta municipis ABP Gironès - Pla de l'Estany,Via pública urbana,Delicte,Lesions,Orientació política,Persona autora,Home,48,1
2021,11,Novembre,RP Girona,ABP Gironès - Pla de l'Estany,Girona,Gironès,Bescanó,Via pública urbana,Delicte,Lesions,Orientació política,Víctima,Home,51,1
2021,11,Novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Dona,55,1
2021,11,Novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Víctima,Home,43,1
2021,11,Novembre,RP Metropolitana Sud,ABP Garraf,Barcelona,Garraf,Sitges,Habitatge - Primera residència - Pis/apartament,Delicte,Amenaces,LGTBI-fòbia,Persona autora,Dona,33,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Sant Martí,Barcelona,Barcelonès,Barcelona,Altres empreses de serveis,Delicte,Lesions,LGTBI-fòbia,Víctima,Home,23,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Sant Vicenç dels Horts,Habitatge - Altres espais,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Víctima,Home,41,1
2021,11,Novembre,RP Metropolitana Sud,ABP Sant Feliu de Llobregat,Barcelona,Baix Llobregat,Sant Vicenç dels Horts,Habitatge - Altres espais,Delicte,Tracte degradant / vexatori,Ètnia/origen nacional/origen racial,Persona autora,Dona,37,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Furt,LGTBI-fòbia,Víctima,Home,42,1
2021,11,Novembre,RP Metropolitana Barcelona,ABP Ciutat Vella,Barcelona,Barcelonès,Barcelona,Via pública urbana,Delicte,Furt,LGTBI-fòbia,Víctima,Dona,42,1
2021,11,Novembre,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Víctima,Home,64,1
2021,11,Novembre,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,Dona,52,1
2021,11,Novembre,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,Home,53,1
2021,11,Novembre,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Persona autora,Home,29,1
2021,11,Novembre,RP Girona,ABP Selva Litoral,Girona,Selva,Lloret de Mar,Via pública urbana,Delicte,Lesions,LGTBI-fòbia,Víctima,Home,52,1
2021,11,Novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Persona autora,Home,45,1
2021,11,Novembre,RP Camp de Tarragona,ABP Tarragonès,Tarragona,Tarragonès,Salou,Establiments - Restauració - Bar Centre comercial,Altres,Diligències informatives,LGTBI-fòbia,Víctima,Home,12,1
